0.10856104294096816	1.088697649003905
0.09630326198877248	0.9850871166212993
0.08146884637957284	0.8602926369479019
0.06815614105095806	0.7486661423615805
0.05500326622060744	0.6387734959165918
0.04148054522651804	0.5262127255660394
0.02789942600170917	0.4135296389628669
0.015541450211744651	0.31135370074162355
0.0005144110170050616	0.18754854927422185
-0.013137714739036705	0.07547321800062491
-0.026412662722290165	-0.03316440583896893
-0.04037904772236254	-0.14729312834787683
-0.05398054918007179	-0.2579951292568606
-0.06741250413907603	-0.366975709269059
-0.08104370299222734	-0.4771728556096747
-0.09404690546756236	-0.581988540156253
-0.11120765423046153	-0.7197582129108511
-0.12720570044770937	-0.8476692059762262
-0.14068394296267633	-0.9550818374093062
-0.1542173260206122	-1.0625959862798244
-0.1679804353808102	-1.1715946932238022
-0.18088651026056654	-1.2734336533727209
-0.19686287706989358	-1.3991061887377978
-0.2106086201667659	-1.506877094439178
-0.22455352752750896	-1.615856546990837
-0.23856008001276433	-1.7249746734391191
-0.2529168794594694	-1.836442431384248
-0.26669832343756045	-1.9431124773767505
-0.2799680467042665	-2.0476444155945144
-0.2870834501506508	-2.1556552825793127
-0.26802216825889374	-2.2702126496717243
-0.22079346163309024	-2.373219932922812
-0.1472517623577035	-2.458658990698626
-0.06412649181794577	-2.5155051980609406
0.04282804599314692	-2.55745445294092
0.1534984657913798	-2.57152757131958
0.2586094208304138	-2.5527747926127073
0.3560028635321852	-2.506505650563252
0.431167072555108	-2.4399761520713885
0.49318135144997227	-2.3490522711664266
0.5303293817640553	-2.231997088680551
0.5351973941058485	-2.1279696147948264
0.5268658249945513	-2.0215734736871234
0.515723892521975	-1.9151998827326213
0.5070728783300664	-1.792523138484574
0.515153628905255	-1.6698021413238489
0.5257429229019422	-1.5465245828036742
0.5352057703145091	-1.4373837661077737
0.544452145075882	-1.3312552769609332
0.5510336845881996	-1.2207331846094558
0.5441556760671155	-1.1170511535697787
0.5337947833224537	-1.0156594242514263
0.5222771854072848	-0.9031611729401614
0.5108393923261775	-0.7906976265358137
0.4998637609005838	-0.6822441191803094
0.48734059566181087	-0.5578575054898658
0.4763072447725027	-0.4477790294833277
0.4656254587514606	-0.3408419346736155
0.45364359578142366	-0.21825187220754566
0.443269328817948	-0.10680000040593404
0.43360138724480024	-0.002186626227239242
0.42401528453164694	0.10229249081894004
0.41960881857986626	0.20946388618633682
0.4224988723320759	0.31655671969234483
0.4256931374030051	0.4215526265017634
0.42880353351962486	0.5230399865765846
0.4325802274738009	0.6448467276667562
0.4365056913100795	0.7698193768955192
0.43978093224861226	0.8727744052887274
0.4431951438341242	0.9788320331068344
0.446611382624446	1.0836690474481185
0.45016467622663886	1.1914765544614396
0.45357411684335236	1.2936905716016889
0.45714279324592433	1.399428953551883
0.4606825006000693	1.5031591567852993
0.4652070626770769	1.6338836507275274
0.46902612040549396	1.7436354318089269
0.47725515350725345	1.8541220674772805
0.5038240634717495	1.9584780115913503
0.5624598956801402	2.053469678832299
0.6516690936219492	2.1408038528715605
0.7473992071678318	2.193412920389815
0.8518926906188719	2.220731454302028
0.9635669211051848	2.223184445318056
1.0697664650657261	2.199846503458792
1.1678110254783367	2.1503649054765726
1.249887287930106	2.072804822429375
1.3102254298589833	1.981751142915341
1.3447438825016762	1.8759857056160651
1.354401282563747	1.765763894767373
1.3438064528330365	1.6551422561028055
1.331256509096197	1.542965926094889
1.3198373567657564	1.4345267002171571
1.3209907579311029	1.3237227077124807
1.3345939328833083	1.2206841239799449
1.3519976431164025	1.1118084984305028
1.3688739031967645	1.003787788709784
1.3861825188289425	0.8930264186926982
1.403591678793556	0.78204381819941
1.4211443689272518	0.669654959289403
1.4385377421547034	0.5577796538266344
1.4527518744451855	0.44744009943502827
1.4667174271326464	0.3345859887963923
1.4802263913267004	0.2265086461228475
1.4932695008952044	0.11845791182200215
1.499650771216065	0.008920015879394866
1.5048292695990466	-0.10286507914866669
1.4971726641460812	-0.21524853051263723
1.4832790300270415	-0.31931259026991793
1.4678494439868757	-0.43216393491954086
1.4529050257846863	-0.5411679940283124
1.4358404148827049	-0.6652813689409742
1.4208718334354293	-0.7738146530343225
1.4070139030117996	-0.880006136112582
1.401555664389603	-0.9913999167620648
1.4065889793969104	-1.0972947193460734
1.4123150281915349	-1.2087714021572262
1.4174283662800844	-1.3122788361781415
1.4223401500816992	-1.4134267500303197
1.4284766070142183	-1.542767453558059
1.4338289427019955	-1.6564089590300557
1.439120678622597	-1.7697889970194491
1.444958204752028	-1.8960273275613502
1.4500230720003926	-2.0064743167967496
1.4551521834050782	-2.1193577579019514
1.4604002378843157	-2.229925982857926
1.4742994765667286	-2.3403343404417094
1.5114645507993192	-2.4471313246604516
1.5734127354228762	-2.5401055394377323
1.6552553139037214	-2.612757723687455
1.7559475253732018	-2.663931365435895
1.8652290588644607	-2.680378750922587
1.9770710428719922	-2.6751949679279163
2.0800663088300912	-2.644170240536071
2.1762002024895697	-2.5862528627451846
2.252372388354198	-2.508202297797373
2.3079774102384993	-2.411332266546998
2.3333649945267627	-2.307079554906914
2.339562989657759	-2.1850344478083152
2.3391019452898782	-2.0652960025222358
2.338749988150214	-1.9582083801708074
2.3384505127154025	-1.8512620230666843
2.3380766276210148	-1.726811323123921
2.337569062395669	-1.6016306683197594
2.337251317061201	-1.4985217048559705
2.336988271678754	-1.3925346133583238
2.3367674007548453	-1.2861785102469254
2.336577712187411	-1.1726368051002238
2.336443851976971	-1.0656501986588118
2.3363458725875144	-0.9435696884434635
2.3363077922211364	-0.8035743446072039
2.3363186206901574	-0.7010615166126051
2.336370909993348	-0.5987197714563598
2.336447989767754	-0.49291534171876283
2.3364642359515586	-0.37016869790744417
2.3364947620093486	-0.2599583869605
2.336578124185355	-0.1521857509630325
2.336710366196075	-0.04174360881107307
2.336891838843093	0.06925711183181968
2.337118144965647	0.1797623946027712
2.33744117727838	0.3073259337596314
2.337748459127748	0.41343487632781084
2.3381137250069193	0.5248442745145163
2.3385018178738215	0.6302915910894181
2.338936284206406	0.736736844679455
2.3394077645057294	0.8421782889170886
2.3400115498631937	0.9657198315174903
2.340589799667506	1.074336485246025
2.3412054908406215	1.181882976019901
2.341992670769716	1.309361392647368
2.3426625486893715	1.4100121871032745
2.343510062581461	1.5313828377847043
2.344309646905869	1.6392944990592364
2.3451377748670925	1.745291957231285
2.3471898662739776	1.8509674947609795
2.367046323663915	1.9717136214692417
2.410934871357364	2.067413869844844
2.4810154062280807	2.1520475440475595
2.5681092682775573	2.218698145888731
2.677247408913619	2.259258506254652
